timestamp_s,foot_ax,foot_ay,foot_az,foot_gx,foot_gy,foot_gz,foot_roll_deg,foot_pitch_deg,foot_yaw_deg,shank_ax,shank_ay,shank_az,shank_gx,shank_gy,shank_gz,shank_roll_deg,shank_pitch_deg,shank_yaw_deg,ankle_encoder_deg,toe_fsr_v,heel_fsr_v
11.378038105999991,8.8359375,-3.91015625,0.37109375,-0.03515625,-0.1484375,0.17578125,-84.59211387088105,-66.48682844063708,79.48834796271946,9.72265625,0.78125,0.41796875,0.037109375,-0.123046875,-0.318359375,80.7659049195095,-85.97262621368888,-96.41268623377245,173.583984375,0.0001250038148136845,0.0001250038148136845
11.39184678800001,8.8359375,-3.91015625,0.37109375,-0.03515625,-0.1484375,0.17578125,-84.59211387088105,-66.48682844063708,79.48834796271946,9.72265625,0.78125,0.41796875,0.037109375,-0.123046875,-0.318359375,80.7659049195095,-85.97262621368888,-96.41268623377245,173.671875,0.0001250038148136845,0.0001250038148136845
11.396986652999999,8.8359375,-3.98828125,0.33203125,-0.03515625,-0.1484375,0.17578125,-84.59211387088105,-66.48682844063708,79.48834796271946,9.796875,0.8203125,0.4921875,0.03125,-0.185546875,-0.30859375,86.82438478402058,-85.0682773886163,-102.38109655366225,174.19921875,0.00037501144444105353,0.0001250038148136845
11.416222554,8.8359375,-3.98828125,0.33203125,-0.03515625,-0.1484375,0.17578125,-84.59211387088105,-66.48682844063708,79.48834796271946,9.796875,0.8203125,0.4921875,0.03125,-0.185546875,-0.30859375,86.82438478402058,-85.0682773886163,-102.38109655366225,174.375,0.00037501144444105353,0.0007500228888821071
11.421443920999991,8.8359375,-3.98828125,0.33203125,-0.03515625,-0.1484375,0.17578125,-84.59211387088105,-66.48682844063708,79.48834796271946,9.796875,0.8203125,0.4921875,0.03125,-0.185546875,-0.30859375,86.82438478402058,-85.0682773886163,-102.38109655366225,174.462890625,0.00037501144444105353,0.0007500228888821071
11.426611688999998,8.8359375,-3.98828125,0.33203125,-0.03515625,-0.1484375,0.17578125,-84.59211387088105,-66.48682844063708,79.48834796271946,9.796875,0.8203125,0.4921875,0.03125,-0.185546875,-0.30859375,86.82438478402058,-85.0682773886163,-102.38109655366225,174.55078125,0.00037501144444105353,0.00037501144444105353
11.431763746000001,8.80078125,-4.0625,0.25390625,-0.056640625,-0.193359375,0.1328125,-85.96796283879343,-66.07739119370915,80.83000055881399,9.8359375,0.97265625,0.2265625,0.03125,-0.185546875,-0.30859375,92.90718840998798,-84.25265959474403,-108.3775537280056,175.078125,0.0001250038148136845,0.00037501144444105353
11.455242505000001,8.80078125,-4.0625,0.25390625,-0.056640625,-0.193359375,0.1328125,-85.96796283879343,-66.07739119370915,80.83000055881399,9.8359375,0.97265625,0.2265625,0.041015625,-0.21875,-0.267578125,92.90718840998798,-84.25265959474403,-108.3775537280056,175.341796875,0.0001250038148136845,0.0
11.466622021000006,8.83984375,-4.0625,0.140625,-0.056640625,-0.193359375,0.1328125,-85.96796283879343,-66.07739119370915,80.83000055881399,9.8359375,1.23828125,-0.12109375,0.041015625,-0.21875,-0.267578125,92.90718840998798,-84.25265959474403,-108.3775537280056,175.60546875,0.000500015259254738,0.0
11.479855162000007,8.83984375,-4.0625,0.140625,-0.076171875,-0.197265625,0.107421875,-87.43088682910916,-65.76143246539755,82.229155673579,9.8359375,1.23828125,-0.12109375,0.041015625,-0.21875,-0.267578125,92.90718840998798,-84.25265959474403,-108.3775537280056,175.869140625,0.000500015259254738,0.0001250038148136845
